industry_code_x,industry_code_y,dem_corr,edge_tuple,edge_tuple_rev
Exports of '10 - Cereals',Wages of ''Transporte aquaviario' in 'All occupations'',0.377401644405,"(""Exports of '10 - Cereals'"", ""Wages of ''Transporte aquaviario' in 'All occupations''"")","(""Wages of ''Transporte aquaviario' in 'All occupations''"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Exports of '64 - Footwear; gaiters and the like; parts of such articles',0.328558798301,"(""Exports of '10 - Cereals'"", ""Exports of '64 - Footwear; gaiters and the like; parts of such articles'"")","(""Exports of '64 - Footwear; gaiters and the like; parts of such articles'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Exports of '52 - Cotton',0.320961784108,"(""Exports of '10 - Cereals'"", ""Exports of '52 - Cotton'"")","(""Exports of '52 - Cotton'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Exports of '21 - Miscellaneous edible preparations',0.318358720221,"(""Exports of '10 - Cereals'"", ""Exports of '21 - Miscellaneous edible preparations'"")","(""Exports of '21 - Miscellaneous edible preparations'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Wages of ''Producao florestal' in 'All occupations'',0.302967729056,"(""Exports of '10 - Cereals'"", ""Wages of ''Producao florestal' in 'All occupations''"")","(""Wages of ''Producao florestal' in 'All occupations''"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''",0.295320547729,"(""Exports of '10 - Cereals'"", ""Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''"")","(""Wages of ''Agricultura, pecuaria e servicos relacionados' in 'All occupations''"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.294038345983,"(""Exports of '10 - Cereals'"", ""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Exports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Exports of '22 - Beverages, spirits and vinegar'",0.269238460332,"(""Exports of '10 - Cereals'"", ""Exports of '22 - Beverages, spirits and vinegar'"")","(""Exports of '22 - Beverages, spirits and vinegar'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Wages of ''Extracao de petroleo e gas natural' in 'All occupations'',0.236357668845,"(""Exports of '10 - Cereals'"", ""Wages of ''Extracao de petroleo e gas natural' in 'All occupations''"")","(""Wages of ''Extracao de petroleo e gas natural' in 'All occupations''"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',Wages of ''Atividades de apoio a extracao de minerais' in 'All occupations'',0.201278176607,"(""Exports of '10 - Cereals'"", ""Wages of ''Atividades de apoio a extracao de minerais' in 'All occupations''"")","(""Wages of ''Atividades de apoio a extracao de minerais' in 'All occupations''"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.190019619755,"(""Exports of '10 - Cereals'"", ""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Exports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'",0.169269279251,"(""Exports of '10 - Cereals'"", ""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"")","(""Imports of '27 - Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes'"", ""Exports of '10 - Cereals'"")"
Exports of '10 - Cereals',"Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'",0.164994774859,"(""Exports of '10 - Cereals'"", ""Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"")","(""Imports of '28 - Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes'"", ""Exports of '10 - Cereals'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",1.47070925667,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")","(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Imports of '31 - Fertilizers',0.851873854604,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Imports of '31 - Fertilizers'"")","(""Imports of '31 - Fertilizers'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '17 - Sugars and sugar confectionery',0.80896687281,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '17 - Sugars and sugar confectionery'"")","(""Exports of '17 - Sugars and sugar confectionery'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '23 - Food industries, residues and wastes thereof; prepared animal fodder'",0.691245285525,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '23 - Food industries, residues and wastes thereof; prepared animal fodder'"")","(""Exports of '23 - Food industries, residues and wastes thereof; prepared animal fodder'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '10 - Cereals',0.643449511617,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '10 - Cereals'"")","(""Exports of '10 - Cereals'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '02 - Meat and edible meat offal',0.476798201371,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '02 - Meat and edible meat offal'"")","(""Exports of '02 - Meat and edible meat offal'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Imports of '10 - Cereals',0.45007025861,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Imports of '10 - Cereals'"")","(""Imports of '10 - Cereals'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '89 - Ships, boats and floating structures'",0.445149804665,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '89 - Ships, boats and floating structures'"")","(""Exports of '89 - Ships, boats and floating structures'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof'",0.423008473949,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof'"")","(""Exports of '16 - Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '24 - Tobacco and manufactured tobacco substitutes',0.423008473949,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '24 - Tobacco and manufactured tobacco substitutes'"")","(""Exports of '24 - Tobacco and manufactured tobacco substitutes'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '26 - Ores, slag and ash'",0.423008473949,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '26 - Ores, slag and ash'"")","(""Exports of '26 - Ores, slag and ash'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard',0.423008473949,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard'"")","(""Exports of '47 - Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'",0.423008473949,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'"")","(""Imports of '03 - Fish and crustaceans, molluscs and other aquatic invertebrates'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '41 - Raw hides and skins (other than furskins) and leather',0.421726922844,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '41 - Raw hides and skins (other than furskins) and leather'"")","(""Exports of '41 - Raw hides and skins (other than furskins) and leather'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '09 - Coffee, tea, mate and spices'",0.421143283458,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '09 - Coffee, tea, mate and spices'"")","(""Exports of '09 - Coffee, tea, mate and spices'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '52 - Cotton',0.371932484924,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '52 - Cotton'"")","(""Exports of '52 - Cotton'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'",Exports of '64 - Footwear; gaiters and the like; parts of such articles',0.343540698841,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '64 - Footwear; gaiters and the like; parts of such articles'"")","(""Exports of '64 - Footwear; gaiters and the like; parts of such articles'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
"Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'","Exports of '22 - Beverages, spirits and vinegar'",0.34294530741,"(""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"", ""Exports of '22 - Beverages, spirits and vinegar'"")","(""Exports of '22 - Beverages, spirits and vinegar'"", ""Exports of '12 - Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder'"")"
