1,custom_id3,CLAE 3,Descripción CLAE 3,CLAE ID 2,Ramas,Descripción,letra,clanae,sector,dpe,dígitos,sector.1,CIIU ID CI4,CIIU label CI4,CIIU ID CI2,CIIU ID CI1,CIIU ID CI0
131.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,,50111,50111,6,Costeros Chicos,,,,,
132.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,,50112,50112,6,Costeros grandes,,,,,
133.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,,50113,50113,6,Fresqueros ,,,,,
134.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,,50114,50114,6,Congeladores,,,,,
135.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,5012,050.12,050.12,5,Pesca continental: fluvial y lacustre.,312.0,Pesca de agua dulce ,3.0,1.0,0.0
136.0,31.0,31.0,Pesca Y Servicios De Apoyo,5.0,501.0,Pesca y recolección de productos marinos,B,502,050.2,050.13,4,Recolección de productos marinos.,,,,,
137.0,32.0,32.0,"Explotación De Criaderos De Peces, Granjas Piscícolas Y Otros Frutos Acuáticos (Acuicultura)",5.0,,,B,503,050.3,050.2,3,"Explotación de criaderos de peces, granjas piscícolas y otros frutos acuáticos (acuicultura).",321.0,Acuicultura maritima ,3.0,1.0,0.0
138.0,32.0,32.0,"Explotación De Criaderos De Peces, Granjas Piscícolas Y Otros Frutos Acuáticos (Acuicultura)",5.0,502.0,"Explotación de criaderos de peces, granjas piscícolas y otros frutos acuáticos (acuicultura)",B,,,050.20,5,"Explotación de criaderos de peces, granjas piscícolas y otros frutos acuáticos (acuicultura).",322.0,Acuicultura de agua dulce,3.0,1.0,0.0
139.0,32.0,32.0,"Explotación De Criaderos De Peces, Granjas Piscícolas Y Otros Frutos Acuáticos (Acuicultura)",5.0,503.0,Servicios para la pesca,B,,,050.3,4,Servicios para la pesca.,,,,,
140.0,32.0,32.0,"Explotación De Criaderos De Peces, Granjas Piscícolas Y Otros Frutos Acuáticos (Acuicultura)",5.0,503.0,Servicios para la pesca,B,,,050.30,5,Servicios para la pesca.,,,,,
,,,,,,,C,C,C,C,Letra,EXPLOTACIÓN DE MINAS Y CANTERAS,,,,,
142.0,61.0,,,11.0,,,C,,,11,2,"Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección",,,,,
162.0,51.0,51.0,Extracción Y Aglomeración De Carbón,14.0,1429.0,Explotación de minas y canteras n.c.p.,C,,,,,,520.0,Extraccion de carbon lignito,5.0,2.0,0.0
143.0,61.0,61.0,Extracción De Petróleo Crudo,11.0,1110.0,Extracción de petróleo crudo y gas natural,C,,,,5,Extracción de petróleo crudo y gas natural,610.0,Extraccion de petroleo crudo,6.0,2.0,0.0
144.0,62.0,62.0,Extracción De Gas Natural,11.0,1110.0,Extracción de petróleo crudo y gas natural,C,,,,,,620.0,Extraccion de gas natural,6.0,2.0,0.0
145.0,90.0,91.0,Servicios De Apoyo Para La Extracción De Petróleo Y Gas Natural,11.0,1120.0,"Actividades  de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección",C,,,,5,"Actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección",910.0,Actividades de apoyo para la extraccion de petroleo y de gas natural,9.0,2.0,0.0
146.0,71.0,71.0,Extracción De Minerales De Hierro,13.0,1310.0,Extracción de minerales de hierro,C,,,,5,,710.0,Extraccion de minerales de hierro,7.0,2.0,0.0
147.0,72.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,13.0,1320.0,"Extracción de minerales metalíferos no ferrosos,  excepto minerales de uranio y torio",C,,,,5,,,,,,
148.0,72.0,,,13.0,,,C,,,13,2,Explotación de minas y canteras n.c.p.,,,,,
149.0,72.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,13.0,1320.0,"Extracción de minerales metalíferos no ferrosos,  excepto minerales de uranio y torio",C,,,,4,,721.0,Extraccion de minerales de uranio y de torio,7.0,2.0,0.0
150.0,72.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,13.0,1320.0,"Extracción de minerales metalíferos no ferrosos,  excepto minerales de uranio y torio",C,,,,4,,722.0,Extraccion de oro y otros metales preciosos,7.0,2.0,0.0
151.0,72.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,13.0,1320.0,"Extracción de minerales metalíferos no ferrosos,  excepto minerales de uranio y torio",C,,,,4,,723.0,Extraccion de minerales de niquel,7.0,2.0,0.0
152.0,72.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,13.0,1320.0,"Extracción de minerales metalíferos no ferrosos,  excepto minerales de uranio y torio",C,,,,4,,729.0,Extraccion de otros minerales metaliferos no ferrosos n.c.p.,7.0,2.0,0.0
153.0,81.0,,,14.0,,,C,,,14,2,Extracción de rocas y arena,,,,,
154.0,81.0,72.0,Extracción De Minerales Metalíferos No Ferrosos,14.0,1411.0,Extracción de rocas ornamentales,C,,,,5,Extracción de rocas ornamentales,820.0,"Extraccion de esmeraldas, piedras preciosas y semipreciosas",8.0,2.0,0.0
155.0,81.0,81.0,"Extracción De Piedra, Arena Y Arcillas",14.0,1412.0,Extracción de piedra caliza y yeso,C,,,,5,Extracción de piedra caliza y yeso,811.0,"Extraccion de piedra, arena, arcillas comunes, yeso y anhidrita",8.0,2.0,0.0
156.0,81.0,81.0,"Extracción De Piedra, Arena Y Arcillas",14.0,1413.0,"Extracción de arenas, canto rodado y triturados pétreos",C,,,,5,"Extracción de arenas, canto rodado y triturados pétreos",,,,,
157.0,81.0,81.0,"Extracción De Piedra, Arena Y Arcillas",14.0,1414.0,Extracción de arcilla y caolín,C,,,,5,Extracción de arcilla y caolín,812.0,"Extraccion de arcillas de uso industrial, caliza, caolin y bentonitas",8.0,2.0,0.0
158.0,,81.0,"Extracción De Piedra, Arena Y Arcillas",14.0,1421.0,"Extracción de minerales para la fabricación de abonos y productos químicos, excepto turba",C,,,,5,Extracción de minerales para la fabricación de productos químicos,891.0,Extraccion de minerales para la fabricacion de abonos y productos quimicos,8.0,2.0,0.0
159.0,,81.0,"Extracción De Piedra, Arena Y Arcillas",14.0,1422.0,Extracción de sal en salinas y de roca,C,,,,5,Extracción de sal en salinas y de roca,892.0,Extraccion de halita (sal),8.0,2.0,0.0
160.0,89.0,89.0,Explotación De Minas Y Canteras Ncp,14.0,1429.0,Explotación de minas y canteras n.c.p.,C,,,,5,Explotación de minas y canteras n.c.p.,899.0,Extraccion de otros minerales no metalicos n.c.p.,8.0,2.0,0.0
161.0,90.0,99.0,"Servicios De Apoyo Para La Minería, Excepto Para La Extracción De Petróleo  Y Gas Natural",,1429.0,Explotación de minas y canteras n.c.p.,C,,,,,,990.0,Actividades de apoyo para otras actividades de explotacion de minas y canteras,9.0,2.0,0.0
162.0,51.0,51.0,Extracción Y Aglomeración De Carbón,14.0,1429.0,Explotación de minas y canteras n.c.p.,C,,,,,,,,,,
163.0,51.0,51.0,Extracción Y Aglomeración De Carbón,14.0,1429.0,Explotación de minas y canteras n.c.p.,C,,,,,,510.0,Extraccion de hulla (carbon de piedra),5.0,2.0,0.0
164.0,,,,,,,D,D,D,D,Letra,INDUSTRIA MANUFACTURERA,,,,,
165.0,,,,15.0,,,D,,,15,2,Elaboración De Productos Alimenticios Y Bebidas,,,,,
166.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,,,D,,,151,3,"Producción y procesamiento de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas",,,,,
167.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,1511.0,Producción y procesamiento de carne y productos cárnicos,D,,,1511,4,Producción y procesamiento de carne y productos carnicos,1011.0,Procesamiento y conservacion de carne y productos carnicos,10.0,3.0,0.0
168.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,1511.0,Producción y procesamiento de carne y productos cárnicos,D,,,15111,5,Matanza de ganado y procesamiento de su carne,,,,,
169.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,1511.0,Producción y procesamiento de carne y productos cárnicos,D,,,15112,5,Producción y procesamiento de carne de aves,,,,,
170.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,1511.0,Producción y procesamiento de carne y productos cárnicos,D,,,15113,5,Elaboración de fiambres y embutidos,,,,,
171.0,101.0,101.0,"Producción Y Procesamiento De Carne Y Productos Cárnicos, Excepto Pescado",15.0,1511.0,Producción y procesamiento de carne y productos cárnicos,D,,,15119,5,Matanza de animales n.c.p. y procesamiento de su carne; Elaboración de subproductos carnicos n.c.p.,,,,,
172.0,102.0,102.0,Elaboración De Pescado Y Productos De Pescado,15.0,1512.0,Elaboración de pescado y productos de pescado,D,,,1512,4,Elaboración de pescado y productos de pescado,1012.0,"Procesamiento y conservacion de pescados, crustaceos y moluscos",10.0,3.0,0.0
173.0,102.0,102.0,Elaboración De Pescado Y Productos De Pescado,15.0,1512.0,Elaboración de pescado y productos de pescado,D,,,15120,5,Elaboración de pescado y productos de pescado,,,,,
174.0,103.0,103.0,"Preparación De Frutas, Hortalizas Y Legumbres",15.0,1513.0,"Preparación de frutas, hortalizas y legumbres",D,,,1513,4,"Preparación de frutas, hortalizas y legumbres",1020.0,"Procesamiento y conservacion de frutas, legumbres, hortalizas y tuberculos",10.0,3.0,0.0
175.0,103.0,103.0,"Preparación De Frutas, Hortalizas Y Legumbres",15.0,1513.0,"Preparación de frutas, hortalizas y legumbres",D,,,15131,5,"Preparación de conservas de frutas, hortalizas y legumbres",,,,,
176.0,103.0,103.0,"Preparación De Frutas, Hortalizas Y Legumbres",15.0,1513.0,"Preparación de frutas, hortalizas y legumbres",D,,,15132,5,"Elaboración de jugos naturales y sus concentrados, de frutas, hortalizas y legumbres",,,,,
177.0,103.0,103.0,"Preparación De Frutas, Hortalizas Y Legumbres",15.0,1513.0,"Preparación de frutas, hortalizas y legumbres",D,,,15134,5,"Elaboración de frutas, hortalizas y legumbres congeladas",,,,,
178.0,103.0,103.0,"Preparación De Frutas, Hortalizas Y Legumbres",15.0,1513.0,"Preparación de frutas, hortalizas y legumbres",D,,,15139,5,"Elaboración de frutas, hortalizas y legumbres deshidratadas o desecadas; preparación n.c.p. de frutas, hortalizas y legumbres",,,,,
179.0,104.0,104.0,Elaboración De Aceites Y Grasas De Origen Vegetal,15.0,1514.0,Elaboración de aceites y grasas de origen vegetal,D,,,1514,4,Elaboración de aceites y grasas de origen vegetal,1030.0,Elaboracion de aceites y grasas de origen vegetal y animal,10.0,3.0,0.0
180.0,104.0,104.0,Elaboración De Aceites Y Grasas De Origen Vegetal,15.0,1514.0,Elaboración de aceites y grasas de origen vegetal,D,,,15140,5,Elaboración de aceites y grasas de origen vegetal,,,,,
181.0,105.0,104.0,Elaboración De Aceites Y Grasas De Origen Vegetal,15.0,,,D,,,152,3,Elaboración de productos lácteos,,,,,
182.0,105.0,105.0,Elaboración De Productos Lácteos,15.0,1520.0,Elaboración de productos lácteos,D,,,1520,4,Elaboración de productos lácteos,1040.0,Elaboracion de productos lacteos,10.0,3.0,0.0
183.0,105.0,105.0,Elaboración De Productos Lácteos,15.0,1520.0,Elaboración de productos lácteos,D,,,15201,5,Elaboración de leches y productos lácteos deshidratados,,,,,
184.0,105.0,105.0,Elaboración De Productos Lácteos,15.0,1520.0,Elaboración de productos lácteos,D,,,15202,5,Elaboración de quesos,,,,,
185.0,105.0,105.0,Elaboración De Productos Lácteos,15.0,1520.0,Elaboración de productos lácteos,D,,,15203,5,Elaboración industrial de helados,,,,,
186.0,105.0,105.0,Elaboración De Productos Lácteos,15.0,1520.0,Elaboración de productos lácteos,D,,,15209,5,Elaboración de productos lácteos n.c.p.,,,,,
187.0,106.0,105.0,Elaboración De Productos Lácteos,15.0,,,D,,,153,3,"Elaboración de productos de molinería, almidones y productos derivados del almidón; Elaboración de alimentos preparados para animales",,,,,
188.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1531.0,Elaboración de productos de molinería,D,,,1531,4,Elaboración de productos de molinería,1051.0,Elaboracion de productos de molineria,10.0,3.0,0.0
189.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1531.0,Elaboración de productos de molinería,D,,,15311,5,Molienda de trigo,,,,,
190.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1531.0,Elaboración de productos de molinería,D,,,15312,5,Preparación de arroz,,,,,
191.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1531.0,Elaboración de productos de molinería,D,,,15313,5,Preparación y molienda de legumbres y cereales -excepto trigo y arroz y molienda húmeda de maíz)-,,,,,
192.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1532.0,Elaboración de almidones y productos derivados del almidón,D,,,1532,4,Elaboración de almidones y productos derivados del almidón,1052.0,Elaboracion de almidones y productos derivados del almidon,10.0,3.0,0.0
193.0,106.0,106.0,"Elaboración De Productos De Molinería, Almidones Y Productos Derivados Del Almidón",15.0,1532.0,Elaboración de almidones y productos derivados del almidón,D,,,15320,5,Elaboración de almidones y productos derivados del almidón,,,,,
194.0,108.0,108.0,Elaboración De Alimentos Preparados Para Animales,15.0,1533.0,Elaboración de alimentos preparados para animales,D,,,1533,4,Elaboración de alimentos preparados para animales,1090.0,Elaboracion de alimentos preparados para animales,10.0,3.0,0.0
195.0,108.0,108.0,Elaboración De Alimentos Preparados Para Animales,15.0,1533.0,Elaboración de alimentos preparados para animales,D,,,15330,5,Elaboración de alimentos preparados para animales,,,,,
196.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,,,D,,,154,3,Elaboración de productos alimenticios n.c.p.,,,,,
197.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1541.0,Elaboración de productos de panadería,D,,,1541,4,Elaboración de productos de panadería,1081.0,Elaboracion de productos de panaderia,10.0,3.0,0.0
198.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1541.0,Elaboración de productos de panadería,D,,,15411,5,Elaboración de galletitas y bizcochos,,,,,
199.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1541.0,Elaboración de productos de panadería,D,,,15412,5,"Elaboración de productos de panadería, excluido galletitas y bizcochos",,,,,
200.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1542.0,Elaboración de azúcar,D,,,1542,4,Elaboración de azúcar,1071.0,Elaboracion y refinacion de azucar,10.0,3.0,0.0
201.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1542.0,Elaboración de azúcar,D,,,15420,5,Elaboración de azúcar,,,,,
202.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1543.0,Elaboración de cacao y chocolate y de productos de confitería,D,,,1543,4,Elaboración de cacao y chocolate y de productos de confitería,1082.0,"Elaboracion de cacao, chocolate y productos de confiteria",10.0,3.0,0.0
203.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1543.0,Elaboración de cacao y chocolate y de productos de confitería,D,,,15430,5,Elaboración de cacao y chocolate y de productos de confitería,,,,,
204.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1544.0,Elaboración de pastas alimenticias,D,,,1544,4,Elaboración de pastas alimenticias,1083.0,"Elaboracion de macarrones, fideos, alcuzcuz y productos farinaceos similares",10.0,3.0,0.0
205.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1544.0,Elaboración de pastas alimenticias,D,,,15441,5,Elaboración de pastas alimenticias frescas,,,,,
206.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1544.0,Elaboración de pastas alimenticias,D,,,15442,5,Elaboración de pastas alimenticias secas,,,,,
207.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1544.0,Elaboración de pastas alimenticias,,,,,,,1084.0,Elaboracion de comidas y platos preparados,10.0,3.0,0.0
208.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,D,,,1549,4,Elaboración de productos alimenticios n.c.p.,1089.0,Elaboracion de otros productos alimenticios n.c.p.,10.0,3.0,0.0
209.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,D,,,15491,5,"Tostado, torrado y molienda de café; elaboración y  molienda de hierbas aromáticas y especias",1061.0,Trilla de cafe,10.0,3.0,0.0
210.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,,,,,,,1062.0,"Descafeinado, tostion y molienda del cafe",10.0,3.0,0.0
211.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,,,,,,,1063.0,Otros derivados del cafe,10.0,3.0,0.0
212.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,D,,,15492,5,Preparación de hojas de te,,,,,
213.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,D,,,15493,5,Elaboración de yerba mate,,,,,
214.0,107.0,107.0,Elaboración De Productos Alimenticios Ncp,15.0,1549.0,Elaboración de productos alimenticios n.c.p.,,,,,,,1072.0,Elaboracion de panela,10.0,,
215.0,110.0,110.0,Elaboración De Bebidas,15.0,,,D,,,155,3,Elaboración de bebidas,,,,,
216.0,110.0,110.0,Elaboración De Bebidas,15.0,1551.0,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico",D,,,1551,4,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico",1101.0,"Destilacion, rectificacion y mezcla de bebidas alcoholicas",11.0,3.0,0.0
217.0,110.0,110.0,Elaboración De Bebidas,15.0,1551.0,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico",D,,,15511,5,Destilación de alcohol etílico,,,,,
218.0,110.0,110.0,Elaboración De Bebidas,15.0,1551.0,"Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico",D,,,15512,5,"Destilación, rectificación y mezcla de bebidas espiritosas",,,,,
219.0,110.0,110.0,Elaboración De Bebidas,15.0,1552.0,Elaboración de vinos y otras bebidas fermentadas a partir de frutas ,D,,,1552,4,Elaboración de vinos y otras bebidas fermentadas a partir de frutas,1102.0,Elaboracion de bebidas fermentadas no destiladas,11.0,3.0,0.0
220.0,110.0,110.0,Elaboración De Bebidas,15.0,1552.0,Elaboración de vinos y otras bebidas fermentadas a partir de frutas ,D,,,15521,5,Elaboración de vinos,,,,,
221.0,110.0,110.0,Elaboración De Bebidas,15.0,1552.0,Elaboración de vinos y otras bebidas fermentadas a partir de frutas ,D,,,15529,5,Elaboración de sidra y otras bebidas alcohólicas fermentadas a partir de frutas,,,,,
222.0,110.0,110.0,Elaboración De Bebidas,15.0,1553.0,"Elaboración de cerveza, bebidas malteadas y de malta",D,,,1553,4,"Elaboración de cerveza, bebidas malteadas y de malta",1103.0,"Produccion de malta, elaboracion de cervezas y otras bebidas malteadas",11.0,3.0,0.0
223.0,110.0,110.0,Elaboración De Bebidas,15.0,1553.0,"Elaboración de cerveza, bebidas malteadas y de malta",D,,,15530,5,"Elaboración de cerveza, bebidas malteadas y de malta",,,,,
224.0,110.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,1554,4,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1104.0,"Elaboracion de bebidas no alcoholicas, produccion de aguas minerales y de otras aguas embotelladas",11.0,3.0,0.0
225.0,110.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,15541,5,Elaboración de soda y aguas,,,,,
226.0,110.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,15542,5,"Elaboración de bebidas gaseosas, excepto soda",,,,,
227.0,110.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,15549,5,"Elaboración de hielo, jugos envasados para diluir y otras bebidas no alcohólicas",,,,,
228.0,115.0,110.0,Elaboración De Bebidas,15.0,,,D,,,158,3,Servicios industriales para la elaboración de alimentos y bebidas,,,,,
229.0,115.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,1580,4,Servicios industriales para la elaboración de alimentos y bebidas,,,,,
230.0,115.0,110.0,Elaboración De Bebidas,15.0,1554.0,Elaboración de bebidas no alcohólicas; producción de aguas minerales,D,,,15800,5,Servicios industriales para la elaboración de alimentos y bebidas,,,,,
231.0,,,,16.0,,,D,,,16,2,Elaboración De Productos De Tabaco,,,,,
232.0,120.0,120.0,Elaboración De Productos De Tabaco,16.0,,,D,,,160,3,Elaboración de productos de tabaco,,,,,
233.0,120.0,120.0,Elaboración De Productos De Tabaco,16.0,1600.0,Elaboración de productos de tabaco,D,,,1600,4,Elaboración de productos de tabaco,1200.0,Elaboracion de productos de tabaco,12.0,3.0,0.0
234.0,120.0,120.0,Elaboración De Productos De Tabaco,16.0,1600.0,Elaboración de productos de tabaco,D,,,16001,5,Preparación de hojas de tabaco,,,,,
235.0,120.0,120.0,Elaboración De Productos De Tabaco,16.0,1600.0,Elaboración de productos de tabaco,D,,,16009,5,Elaboración de cigarrillos y  productos de tabaco n.c.p.,,,,,
236.0,,,,17.0,,,D,,,17,2,Fabricación De Productos Textiles,,,,,
237.0,131.0,131.0,"Fabricación  De Hilados Y  Tejidos, Acabado De Productos Textiles",17.0,,,D,,,171,3,fabricación de hilados y tejidos; acabado de productos textiles,,,,,
238.0,131.0,131.0,"Fabricación  De Hilados Y  Tejidos, Acabado De Productos Textiles",17.0,1711.0,Preparación e hilandería de fibras textiles; tejeduría de productos textiles,D,,,1711,4,Preparación e hilandería de fibras textiles; tejeduría de productos textiles,1311.0,Preparacion e hilatura de fibras textiles,13.0,3.0,0.0
239.0,131.0,131.0,"Fabricación  De Hilados Y  Tejidos, Acabado De Productos Textiles",17.0,1711.0,Preparación e hilandería de fibras textiles; tejeduría de productos textiles,D,,,17111,5,Preparación de fibras textiles vegetales; desmotado de algodón,,,,,
240.0,131.0,131.0,"Fabricación  De Hilados Y  Tejidos, Acabado De Productos Textiles",17.0,1711.0,Preparación e hilandería de fibras textiles; tejeduría de productos textiles,D,,,17112,5,Preparación de fibras animales de uso textil; lavado de lana,,,,,
241.0,131.0,131.0,"Fabricación  De Hilados Y  Tejidos, Acabado De Productos Textiles",17.0,1711.0,Preparación e hilandería de fibras textiles; tejeduría de productos textiles,D,,,17113,5,Fabricación de hilados de fibras textiles,,,,,
